Pid,Latitude,Longitude
0_44_90,35.668361407560894,139.6504027448891
0_51_91,35.7021955324165,139.54482078552246
4_57_92,35.70300578811289,139.77166056632996
4_56_93,35.69550407383317,139.75170493125916
0_44_94,35.66898975019524,139.67971444129944
0_32_95,35.64004270002671,139.59873855113983
0_11_96,35.56866645812988,139.553412
8_57_97,35.700104511929894,139.77396726608276
3_7_98,35.54896343042385,139.7846114074895
0_65_99,35.730227334361864,139.71116065979004
0_55_100,35.69589616697144,139.69995975494385
9_57_101,35.698327101400224,139.77162837982178
0_94_102,35.84562439273162,139.64698018862993
0_3_103,35.536940832577606,139.63486790657043
0_46_104,35.67751799670805,139.76539492607117
0_46_105,35.68600611785052,139.73066568374634
0_65_106,35.740912,139.716762
4_57_107,35.70895612333854,139.79656219482422
4_46_108,35.663315368578374,139.7321167588234
0_23_109,35.6114994740578,139.62661743164062
0_66_110,35.752433225195475,139.7381329536438
0_57_111,35.71369516481194,139.77750778198242
4_46_112,35.66318884920453,139.73212469669195
0_5_113,35.53275445184632,139.7007429599762
0_67_114,35.728102210735656,139.7712743282318
4_45_115,35.670545558570325,139.7178554534912
0_94_116,35.858739601673754,139.6572858095169
4_46_117,35.66287517311728,139.73145961761475
0_39_118,35.63626717221624,139.88343089818954
0_56_119,35.69129548609415,139.73547220230105
0_57_120,35.69833581429355,139.77303385734558
4_46_121,35.677012515423044,139.73704397678375
0_42_122,35.66822490891021,139.60113912820816
0_43_123,35.66761259479359,139.6318370103836
0_57_124,35.70735750443432,139.77461636066437
4_55_125,35.69085980180074,139.704852104187
0_69_126,35.75086595372428,139.86690044403076
4_46_127,35.671976,139.741176
0_35_128,35.646552450704014,139.71022725105286
0_66_129,35.73651527788601,139.74682331085205
0_53_130,35.704621918699345,139.6199870109558
2_46_131,35.660512894632895,139.72921192646027
10_58_132,35.710036,139.810697
2_37_133,35.62520986625084,139.77561950683594
0_15_134,35.56068371332292,139.72373016178608
0_14_135,35.575734123306084,139.65965688228607
4_45_136,35.68860291906892,139.69895124435425
4_12_137,35.56292402698885,139.56981293857098
0_62_138,35.727622687673325,139.57712778520306
0_11_139,35.57742263857478,139.55844104290009
11_57_140,35.69988237126696,139.77241394202727
0_69_141,35.73294462295052,139.8816740512848
0_64_142,35.73787382649612,139.65452313423157
0_14_143,35.57668091790503,139.65947449207306
0_46_144,35.67505156634274,139.7633135318756
0_76_145,35.762915736201656,139.72768306732178
12_57_146,35.700426881163665,139.77175176143646
12_57_147,35.6989849221703,139.77105975151062
0_22_148,35.61718625786023,139.56456184387207
0_11_149,35.568403721907565,139.5535111427307
0_23_150,35.59995458300269,139.6105992794037
4_47_151,35.682058469518815,139.78602647781372
4_46_152,35.68691239365025,139.76361393928528
0_50_153,35.701341705675524,139.50644373893738
1_46_154,35.67543940231658,139.7628951072693
0_73_155,35.78825523252428,139.6129198970888
4_65_156,35.730273058734824,139.71137791872025
0_58_157,35.696906887060386,139.81450080871582
0_56_158,35.690999221033536,139.7355741262436
13_36_159,35.65551788382668,139.75673139095306
0_22_160,35.62104117889108,139.56945419311523
14_85_161,35.79220981404536,139.71773207187653
4_56_162,35.70734443657273,139.75144743919373
0_55_163,35.71295470815622,139.70370411872864
0_57_164,35.69746615393185,139.78597551584244
0_64_165,35.7437954343205,139.67858791351318
0_66_166,35.731842912950256,139.7280639410019
4_57_167,35.70710485873095,139.78127092123032
15_67_168,35.74800995745808,139.80660438537598
0_40_169,35.66629207220754,139.4770547747612
2_46_170,35.6657865198251,139.73096072673798
0_26_171,35.619881167618004,139.7283731462078
4_56_172,35.70357209096882,139.75510597229004
0_5_173,35.53153647523985,139.69675183296204
0_45_174,35.681167389425845,139.7114396095276
2_5_175,35.532942167026505,139.69576478004456
0_35_176,35.644253990569474,139.69905853271484
0_12_177,35.57957795260064,139.57301884889603
16_57_178,35.69889343748743,139.77101683616638
1_57_179,35.700514007759885,139.77104902267456
0_57_180,35.71034998831642,139.8090398311615
0_69_181,35.74588638274114,139.85629266137698
0_55_182,35.70129378655684,139.70004089176655
0_67_183,35.74933348066473,139.80510234832764
17_45_184,35.66188145562874,139.70105677843094
4_54_185,35.697769474245945,139.64807510375977
4_45_186,35.67278116288847,139.7240298986435
0_33_187,35.6513682132017,139.63663816452026
0_38_188,35.646150306690494,139.82742369174957
12_57_189,35.699507689773235,139.77045357227323
1_45_190,35.689809792874755,139.69790518283844
4_46_191,35.68569676173495,139.7416439652443
4_15_192,35.586863706177525,139.70593571662903
0_56_193,35.699847486877246,139.7637802362442
0_75_194,35.79123348242127,139.69139009714127
0_15_195,35.57209627728355,139.70288336277008
1_57_196,35.69981917050721,139.7717759013176
18_57_197,35.70084932905884,139.77087133821084
0_97_198,35.82842622855593,139.80346620082855
19_56_199,35.703206172660224,139.75456953048706
4_46_200,35.68658996978597,139.76590991020203
4_56_201,35.709470113886056,139.73347127437592
0_45_202,35.690228518957944,139.70000973651244
0_46_203,35.66661457808932,139.75817441940308
0_32_204,35.6366920413755,139.58709682221513
9_57_205,35.700487869791004,139.77178394794464
0_43_206,35.66614389339263,139.6414339542389
0_58_207,35.6964363810264,139.81394827365875
4_36_208,35.64693933531064,139.74735975265503
20_57_209,35.7007492490941,139.7719180583954
0_60_210,35.72614905018888,139.51322972774506
0_26_211,35.607648454531194,139.73473727703094
0_26_212,35.60978987105579,139.74969863891602
0_14_213,35.561035556356615,139.67103749513626
1_57_214,35.70033975447226,139.77115899324417
0_77_215,35.777226834731394,139.79044675827026
0_51_216,35.70173812637094,139.52482223510742
21_65_217,35.7293476794105,139.71816658973694
1_5_218,35.52956759223309,139.69642460346222
0_71_219,35.77209985763748,139.51989769935608
0_35_220,35.6483652265509,139.70339048812886
0_56_221,35.70124523837918,139.74470310291082
0_85_222,35.802125835274666,139.71798419952393
22_56_223,35.705584611645335,139.7519087791443
0_74_224,35.7634337314575,139.67648774385452
4_2_225,35.54549625962947,139.5745188742876
0_54_226,35.71942693768768,139.6638035774231
4_67_227,35.749564224233985,139.8045927286148
0_34_228,35.64356520253678,139.67065930366516
4_49_229,35.665876065677715,139.893045411523
0_45_230,35.68931963874774,139.70046132802963
23_31_231,35.65659449633758,139.54409390687945
4_36_232,35.63869992304459,139.74003195762634
4_54_233,35.697926307277214,139.6829116344452
4_56_234,35.69807878353967,139.76599842309952
4_46_235,35.67232358815374,139.73654508590698
0_4_236,35.55137976854632,139.67172145843506
0_68_237,35.74757458317166,139.84018564224243
0_26_238,35.62051789734346,139.75081980228424
0_95_239,35.82801739067087,139.69051837921145
14_47_240,35.66225192192778,139.77490603923798
0_57_241,35.71115144964136,139.7735595703125
1_52_242,35.70470468461301,139.58154559135437
17_45_243,35.68994485703822,139.70154762268066
22_56_244,35.693203755259184,139.74982738494873
0_66_245,35.746783828533495,139.75463591516018
4_46_246,35.67567471760676,139.76346373558044
0_57_247,35.69836195296789,139.772926568985
0_34_248,35.63346919921755,139.6616443991661
0_35_249,35.65561377702775,139.70369338989258
0_14_250,35.564323713941725,139.65404570102692
0_84_251,35.817647861960594,139.6695864200592
24_2_252,35.55438682559082,139.57902431488037
0_55_253,35.69074652349464,139.7006356716156
12_57_254,35.700371337908884,139.77054342627525
6_46_255,35.6656660010061,139.76007922441622
0_39_256,35.64440221000271,139.86158967018127
0_82_257,35.822215145141776,139.5751941204071
25_57_258,35.69997164315019,139.77081030607224
0_62_259,35.72866506918325,139.56423126161098
4_48_260,35.669590069204546,139.8175974190235
6_57_261,35.69876710132423,139.7701209783554
3_7_262,35.54505978034289,139.76903200149536
0_31_263,35.633894296867474,139.53109860420227
0_58_264,35.70642532493498,139.84250843524933
0_46_265,35.68113470903764,139.76781964302063
0_26_266,35.606248434331405,139.73484992980957
1_46_267,35.67226693586124,139.76577579975128
26_57_268,35.69961659925912,139.77139234542847
4_67_269,35.72949574082487,139.79130506515503
4_45_270,35.65890458756057,139.7025829553604
6_57_271,35.69903719908481,139.77086260914805
0_97_272,35.843186474808554,139.80073034763336
4_47_273,35.684742543061255,139.77445006370544
0_74_274,35.768685938181086,139.66220137484214
0_57_275,35.71202259411466,139.79840755462646
13_34_276,35.64410577086131,139.6689534187317
0_22_277,35.620783899224726,139.56991016864777
0_57_278,35.69834017073988,139.77311432361603
0_64_279,35.738832504684886,139.66276445965232
4_66_280,35.724399,139.753634
0_57_281,35.71373000966154,139.77722883224487
0_45_282,35.68008021466177,139.72023725509644
0_52_283,35.70220544,139.58035302996075
4_47_284,35.65851667125014,139.77643489837646
27_36_285,35.653332557588925,139.75722428466315
4_66_286,35.754418391417154,139.73732560873032
28_65_287,35.7294779855176,139.71199699788025
29_31_288,35.653595636737414,139.54398930072784
4_49_289,35.66360737808987,139.872704744339
0_52_290,35.70318439175557,139.57990407943726
11_46_291,35.66560390145875,139.73130153030488
30_46_292,35.66708090185773,139.75739657878876
0_64_293,35.7300438000342,139.68302911996523
4_36_294,35.647523473025934,139.748432636261
0_45_295,35.65850795400803,139.70132499933243
21_46_296,35.660364705092164,139.72897052764893
4_37_297,35.65486406347791,139.79626715183258
4_2_298,35.53532512940529,139.58948493003845
4_2_299,35.5534752278672,139.57850262522695
4_46_300,35.67204468417157,139.76417183876038
0_41_301,35.66020343969126,139.52329605817795
4_47_302,35.68598868936885,139.78244304656982
6_45_303,35.68987514653078,139.70226645469666
12_57_304,35.69949897700794,139.77110266685486
0_43_305,35.67612791546994,139.64320957660675
24_57_306,35.71406103497294,139.77407455444336
4_65_307,35.725682527331706,139.71950568258762
0_36_308,35.62820962139427,139.73841117491816
1_55_309,35.69256767061045,139.69870448112488
0_68_310,35.73827441973809,139.8485970497131
0_46_311,35.666309504991226,139.75861966609955
0_55_312,35.72056,139.70635088
0_34_313,35.631663053994096,139.64477062225342
0_67_314,35.737242452621174,139.77401286363602
0_15_315,35.57130736409298,139.68561739384836
4_46_316,35.673892404894445,139.75096464157104
4_55_317,35.692393399958355,139.72286581993103
31_45_318,35.659817708965214,139.70037549734116
4_75_319,35.76133125918705,139.70552802085876
2_58_320,35.71035,139.812242
4_46_321,35.68468154239262,139.7660493850708
0_36_322,35.62840530724475,139.7385407973929
32_66_323,35.756094425218826,139.7333264350891
0_15_324,35.56771428060273,139.6925863623619
0_42_325,35.65797184178961,139.5750331878662
33_31_326,35.655778,139.542098
1_65_327,35.73099375847875,139.71370339393616
4_46_328,35.686520256346704,139.7661942243576
4_73_329,35.75849305114015,139.62884902954102
0_7_330,35.550004406063394,139.78646233677864
0_47_331,35.67459836236735,139.7777009010315
5_46_332,35.67664647525239,139.7636514902115
13_37_333,35.63022857282679,139.79136675596237
0_60_334,35.737055216647526,139.4882583618164
4_47_335,35.67231923028651,139.7945612668991
4_67_336,35.74977976281568,139.80546722986332
0_52_337,35.70384108341622,139.59936015307903
0_36_338,35.645425055266216,139.74746761641725
13_46_339,35.66549724218351,139.75963957607746
0_35_340,35.62567861195804,139.71341103315353
15_12_341,35.56135630493911,139.5750868320465
0_45_342,35.68822423465891,139.7013061670985
0_46_343,35.681283949368016,139.76607084274292
0_33_344,35.62643513993051,139.63392779231071
4_35_345,35.626535428403905,139.7233486175537
0_36_346,35.628820227368884,139.73861575126648
6_31_347,35.651043466226184,139.54433262348175
4_46_348,35.672868,139.763171
4_46_349,35.6630059244977,139.74504232406616
0_44_350,35.66140311571781,139.66725558042526
4_37_351,35.654912010485326,139.79620680212977
0_12_352,35.5848776,139.58198
0_13_353,35.587337039090954,139.62943106889725
13_43_354,35.66605128149362,139.64134141802788
34_57_355,35.699518580728515,139.77044820785522
0_34_356,35.64351288927903,139.67115819454193
0_3_357,35.522015757591234,139.62984681129456
4_48_358,35.68939588514307,139.82619524002075
35_57_359,35.71109046917164,139.7963583469391
4_46_360,35.68173602603758,139.76484775543213
0_66_361,35.73369360286466,139.7402787208557
4_36_362,35.653864625193144,139.74980257458688
4_47_363,35.66426984346965,139.7846531867981
0_67_364,35.74870655136291,139.80480194091797
0_57_365,35.69612270879486,139.79251205921173
0_62_366,35.74830601061255,139.56767320632937
22_41_367,35.66413037753068,139.52701091766355
0_43_368,35.668843755416134,139.62346985936165
0_58_369,35.697584868303494,139.8260772228241
4_47_370,35.67995820614858,139.78008270263672
0_36_371,35.64536825525797,139.7478818055304
36_5_372,35.527088997148944,139.6944104800042
0_58_373,35.697584868303494,139.8260772228241
4_47_374,35.68239834096679,139.77385997772217
37_57_375,35.69943363123786,139.77163910865784
0_23_376,35.59379110129347,139.60565328598022
0_54_377,35.71966060920786,139.65317281937612
0_45_378,35.68120442718294,139.68636095523834
4_55_379,35.69059403321313,139.69256222248077
38_57_380,35.69980392322686,139.77180004119873
4_47_381,35.679648826582344,139.7799700498581
0_57_382,35.71300697591053,139.77583408355713
4_96_383,35.830840068883944,139.7359710931778
0_65_384,35.730802153140964,139.7105598449707
4_49_385,35.68600611785052,139.88292932510376
0_26_386,35.607406475335026,139.73393071391146
4_45_387,35.6650369017792,139.71249103546145
4_57_388,35.711412793983136,139.7771805524826
0_75_389,35.75870200242442,139.68940258026123
0_11_390,35.5586331741205,139.55151557922363
32_40_391,35.66750364161161,139.47896718978882
0_58_392,35.71076378728942,139.81289148330688
0_65_393,35.745618013200385,139.71957389860265
0_23_394,35.61160218760743,139.62633946248215
0_63_395,35.736793956413635,139.63776469230652
0_20_396,35.60910078604585,139.51630353927612
12_57_397,35.69880630912043,139.7747826576233
0_88_398,35.80785559131008,139.84503775835037
0_47_399,35.683208797808,139.76889789104462
0_44_400,35.661628665873394,139.66655015945437
4_45_401,35.65873460199356,139.70162272453308
0_65_402,35.756260394177524,139.69458661973476
4_46_403,35.68401924641666,139.7376823425293
0_36_404,35.63002364484439,139.7403860092163
22_45_405,35.674581476111804,139.71712924540043
4_46_406,35.66092259369664,139.7514581680298
4_56_407,35.706686684772805,139.75992858409882
1_57_408,35.70104547793508,139.77180004119873
0_87_409,35.81416567573125,139.80131775140762
4_46_410,35.67834593327503,139.7400963306427
9_57_411,35.69888254644675,139.77041333913803
0_75_412,35.78669651052231,139.7061824798584
14_14_413,35.563512051219696,139.67888832092285
39_66_414,35.75385244995318,139.73835825920105
0_6_415,35.55453957584106,139.72971081733704
4_55_416,35.693312673354704,139.69913095235825
0_57_417,35.69336059726962,139.78237867355347
30_55_418,35.713224757851165,139.70470190048218
0_24_419,35.607295180716946,139.66867446899414
0_57_420,35.71365596433794,139.77710008621216
0_92_421,35.83049392997807,139.56237131856992
4_66_422,35.736079,139.747211
0_25_423,35.6204917331762,139.70440685749054
0_36_424,35.62885074905048,139.73799347877502
0_45_425,35.68957996542578,139.7014577686787
23_56_426,35.69747051042566,139.7615211457014
24_57_427,35.70179,139.769787
9_45_428,35.66202092549599,139.69796419143677
0_5_429,35.531649979217406,139.69715416431427
4_58_430,35.69647994651655,139.81501579284668
4_36_431,35.64812504322375,139.74875450134277
19_57_432,35.70074053646446,139.77187514305115
0_16_433,35.57907348779101,139.73499476909635
4_46_434,35.678668390455776,139.74017143249512
0_55_435,35.71585116118837,139.69514787197113
4_46_436,35.65688048559283,139.75433801683195
0_4_437,35.55303824646783,139.64674472808838
4_55_438,35.69439313280583,139.69280898571014
4_57_439,35.7109162390011,139.79788720607758
2_2_440,35.553662349011454,139.57911550998688
28_55_441,35.69236725932771,139.7047045826912
30_46_442,35.664845137892684,139.76078152656555
4_56_443,35.72129098165948,139.75205898284912
4_46_444,35.68598868936885,139.7634315490723
0_14_445,35.57572103390141,139.65965151786804
4_45_446,35.68859747284611,139.71069127321243
8_55_447,35.6916854215186,139.7011372447014
0_57_448,35.71166954105827,139.77564405451045
0_26_449,35.61919223543136,139.72830533981323
40_55_450,35.69268748146288,139.7036612033844
0_22_451,35.61529361550171,139.5794427394867
14_5_452,35.536547959420744,139.70413863658905
0_13_453,35.58105260772628,139.64142322540283
4_76_454,35.76507475298174,139.73570823669434
21_55_455,35.692494694821235,139.7011285275221
30_45_456,35.65906803487992,139.7005793452263
9_45_457,35.68700824914241,139.702330827713
4_46_458,35.674349970635205,139.76704448461533
21_36_459,35.62411832972584,139.7289667933001
0_77_460,35.766125794924406,139.80922365279923
0_46_461,35.68082969143581,139.76808786392212
39_5_462,35.5323048067217,139.69707369804382
4_56_463,35.70108904090712,139.743213057518
4_48_464,35.68985771889442,139.8356580734253
4_46_465,35.67020563664028,139.74981665611267
4_45_466,35.6594319763759,139.70056056976318
4_48_467,35.66882850221484,139.83066111803055
24_39_468,35.632814108412646,139.88031148910522
0_57_469,35.692331315946554,139.7712729871273
32_45_470,35.67620199564515,139.69936966896057
24_45_471,35.67070244512674,139.69663381576538
4_36_472,35.65578812800746,139.73702788352966
2_45_473,35.66863496858619,139.70562448309514
41_26_474,35.617692117818,139.72869157791138
0_44_475,35.67096773523412,139.65878918766975
4_46_476,35.65686825257085,139.754547162523
22_14_477,35.58580305947766,139.65271532535553
37_57_478,35.69940749291482,139.77112412452698
4_46_479,35.67514525722818,139.75975155830383
4_54_480,35.6974732332342,139.6828579902649
24_39_481,35.64299847375349,139.8603343963623
0_73_482,35.77760438130889,139.63292732834816
42_33_483,35.64226607983355,139.60867881774902
4_36_484,35.65495995746399,139.74364757537842
0_43_485,35.67058042227619,139.6089470386505
0_47_486,35.688672630688174,139.77317333221436
12_55_487,35.69218209628195,139.70295310020447
4_46_488,35.66278800541137,139.75963354110718
0_63_489,35.735961,139.629695
24_39_490,35.626404617326685,139.88771438598633
8_54_491,35.704930199889155,139.65198705214425
4_56_492,35.69097307994596,139.73549365997314
14_57_493,35.69710946519229,139.77097392082214
4_54_494,35.697002730541755,139.68268632888794
6_57_495,35.69924195000338,139.77093636989594
0_26_496,35.589621118694104,139.7292761409226
4_45_497,35.6684885729729,139.70538854599
0_64_498,35.73781504362258,139.65356022119522
0_32_499,35.654105625167865,139.56666469573975
0_73_500,35.78822359788732,139.6129248759521
4_47_501,35.68632418697207,139.78227138519287
0_26_502,35.605143883973426,139.74254719913006
4_58_503,35.71014091012367,139.81340646743774
6_57_504,35.7012393329779,139.77203339338303
4_57_505,35.720210886727784,139.78417038917542
39_55_506,35.691713740776834,139.6986347436905
9_65_507,35.72980928173501,139.71642315387726
9_65_508,35.729909,139.713527
11_82_509,35.79710924029055,139.6017050743103
1_45_510,35.659920134819934,139.70194458961487
11_45_511,35.6827948558263,139.6868732571602
21_26_512,35.61837240719924,139.72757577896118
0_78_513,35.762201854859505,139.82492923736572
6_65_514,35.72983105536349,139.71479773521423
28_55_515,35.69167888630371,139.70466434955597
11_56_516,35.700361536154034,139.75042819976807
10_37_517,35.62475637941646,139.7758448123932
25_45_518,35.66751235787164,139.69682693481445
40_45_519,35.690010210583566,139.7058928012848
0_5_520,35.531868255646,139.70019578933716
43_22_521,35.614945347217834,139.57693870384873
1_65_522,35.73169485589919,139.71287727355957
0_12_523,35.58732177033097,139.5913463830948
0_24_524,35.589812720947975,139.66880321502686
4_35_525,35.65227052337097,139.72222208976746
10_22_526,35.61495874283719,139.5790534641883
4_55_527,35.705837,139.721117
0_31_528,35.63364359852691,139.53526139259338
4_57_529,35.69213199326626,139.78275418281555
0_25_530,35.60879494815474,139.71805527806282
13_66_531,35.750091013649204,139.76496577262878
44_57_532,35.6955607096278,139.77531909942627
14_28_533,35.609929431854006,139.82565879821777
4_56_534,35.69541694176286,139.75110948085785
2_46_535,35.678078961154846,139.76706242657212
0_63_536,35.743553244845074,139.6070272475481
0_53_537,35.70477438215786,139.63537216186523
4_56_538,35.70846826483773,139.7536039352417
11_46_539,35.67304699081541,139.7599232196808
0_45_540,35.68304104263214,139.70215916633606
24_56_541,35.707098324779736,139.752936065197
0_44_542,35.66864546357213,139.6504783630371
45_46_543,35.673430393728474,139.7567351654057
0_57_544,35.69168759992342,139.77088004350662
46_31_545,35.65596038888758,139.5432745174086
12_4_546,35.55334375181653,139.64691638946533
0_31_547,35.64990793118754,139.5513278245926
2_57_548,35.698253041768346,139.77315187454224
47_26_549,35.59714116296935,139.74459171295166
4_46_550,35.66719421376396,139.75854456424713
0_35_551,35.62541865,139.72402158
46_58_552,35.70564422297707,139.84960766617235
4_56_553,35.700585887130075,139.76403504610062
17_57_554,35.69884333868803,139.77475315332413
0_16_555,35.57261660301611,139.73216772079468
0_4_556,35.538931360333486,139.6804118156433
4_55_557,35.69235854578225,139.70094680786133
0_67_558,35.72899831313688,139.77136556614076
13_66_559,35.75283156844172,139.73818391561508
23_31_560,35.65642886458824,139.54462230205536
46_5_561,35.538045019120915,139.7064547728103
14_45_562,35.6581853412536,139.70290181297264
14_5_563,35.55505928506042,139.69566690105543
10_32_564,35.653628292401805,139.56759983777758
0_75_565,35.76023429507489,139.7222113609314
23_41_566,35.65788575839479,139.5424483716488
16_57_567,35.69920492062089,139.7704267501831
29_50_568,35.70043559382758,139.504936337471
4_55_569,35.690785735234165,139.70635414123535
4_47_570,35.6879755117541,139.7969913482666
4_47_571,35.68243319949497,139.77392435073853
9_65_572,35.730107579927385,139.71763014793396
42_33_573,35.64335812902431,139.60916697978973
8_57_574,35.70161549802526,139.77971314780146
0_55_575,35.70087122580895,139.6972131729126
12_35_576,35.6491396377691,139.6993750333786
0_45_577,35.688927513277505,139.69956278800964
15_31_578,35.65617169882302,139.5444291830063
7_57_579,35.699527,139.770389
0_65_580,35.72963509249287,139.7094225883484
29_45_581,35.67434561287861,139.68630731105804
48_48_582,35.671727779724435,139.83696783068854
4_56_583,35.7019167328534,139.7449779510498
13_16_584,35.58157614739344,139.7491192817688
32_69_585,35.75349396276371,139.87022872003527
0_22_586,35.60426612084161,139.60000187158585
0_46_587,35.67993968698292,139.76821526885033
49_57_588,35.702364715464775,139.77052687875178
0_26_589,35.622285,139.739242
50_4_590,35.55243051,139.6474917
0_33_591,35.64318157118457,139.60929036140442
0_45_592,35.69017141576657,139.69892978668213
24_52_593,35.699756003183985,139.57340240478516
14_68_594,35.74086951844211,139.81205463409424
6_65_595,35.72991814981789,139.7159966826439
9_65_596,35.72959520837498,139.71595780677555
23_65_597,35.728601678810264,139.7095092421263
4_55_598,35.69793937668257,139.70742970705032
51_46_599,35.678415653856945,139.7661191225052
